accident_index,accident_year,accident_severity,number_of_vehicles,number_of_casualties,junction_control,junction_detail,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,road_type,date,time,day_of_week,longitude,latitude,geometry,MSOA11CD,LAD11CD,LAD11NM
2023010455338,2023,3,2,4,4,6,0,1,1,1,0,6,15/07/2023,13:03,7,-0.172343,51.514128,POINT (-19185.135001785147 6712745.876177239),E02000974,E09000033,Westminster
2023010455340,2023,3,2,1,2,1,0,1,1,1,0,1,17/02/2023,10:18,6,-0.377775,51.542867,POINT (-42053.72063442892 6717888.266199745),E02000245,E09000009,Ealing
2023010455342,2023,3,2,1,4,3,9,1,9,9,9,9,14/07/2023,18:28,6,-0.016795,51.619458,POINT (-1869.6108478730298 6731608.896374105),E02000899,E09000031,Waltham Forest
2023010455346,2023,3,2,1,2,1,4,1,1,1,0,3,06/07/2023,15:07,5,0.065936,51.577115,POINT (7339.961944945286 6724020.647730162),E02000765,E09000026,Redbridge
2023010455349,2023,3,1,1,2,9,0,1,1,1,0,3,15/07/2023,14:54,7,-0.117661,51.556464,POINT (-13097.962606227362 6720322.366330461),E02000560,E09000019,Islington
2023010455350,2023,3,2,2,2,7,4,1,1,1,0,3,15/07/2023,09:53,7,-0.114468,51.345589,POINT (-12742.51947212444 6682653.592149256),E02000230,E09000008,Croydon
2023010455355,2023,2,2,1,4,3,0,1,1,1,0,6,15/07/2023,15:00,7,-0.085234,51.412345,POINT (-9488.205478273881 6694559.463893188),E02000194,E09000008,Croydon
2023010455356,2023,2,1,1,-1,0,1,1,1,1,0,6,15/07/2023,09:32,7,-0.255313,51.494916,POINT (-28421.313152903054 6709310.001418291),E02000526,E09000018,Hounslow
2023010455357,2023,3,2,1,2,6,1,1,1,1,0,7,15/07/2023,12:45,7,-0.07731,51.524003,POINT (-8606.10983322798 6714512.485392697),E02000371,E09000012,Hackney
2023010455358,2023,3,2,2,2,3,1,1,1,1,0,6,15/07/2023,16:00,7,-0.193241,51.537788,POINT (-21511.48972038298 6716979.223205774),E02000120,E09000005,Brent
2023010455361,2023,3,2,1,4,6,0,1,1,1,0,3,15/07/2023,15:52,7,0.092266,51.530057,POINT (10271.00413753218 6715595.718089611),E02000020,E09000002,Barking and Dagenham
2023010455362,2023,3,2,1,4,9,5,1,5,2,0,6,15/07/2023,17:13,7,-0.036995,51.637423,POINT (-4118.2645618971555 6734830.526142064),E02000294,E09000010,Enfield
2023010455363,2023,3,1,1,-1,0,9,1,1,1,9,9,15/07/2023,07:40,7,-0.180065,51.547107,POINT (-20044.744109690808 6718647.222091707),E02000175,E09000007,Camden
2023010455365,2023,2,2,1,9,9,0,1,1,1,0,6,14/07/2023,08:28,6,-0.18625,51.378305,POINT (-20733.2551602472 6688486.291347098),E02000846,E09000029,Sutton
2023010455366,2023,3,1,1,4,3,1,1,1,1,0,6,15/07/2023,17:09,7,-0.112461,51.536399,POINT (-12519.10125410234 6716730.6366734365),E02000572,E09000019,Islington
2023010455372,2023,3,1,1,4,3,0,1,1,1,0,6,15/07/2023,15:45,7,0.080861,51.541105,POINT (9001.405345034895 6717572.890706857),E02000017,E09000002,Barking and Dagenham
2023010455377,2023,1,1,1,-1,0,0,1,1,1,0,6,15/07/2023,15:53,7,-0.455904,51.496919,POINT (-50751.00113061659 6709668.150377379),E02000524,E09000017,Hillingdon
2023010455378,2023,3,1,1,4,1,0,1,4,2,0,1,15/07/2023,16:45,7,0.017691,51.415033,POINT (1969.3531116238025 6695039.230154428),E02000134,E09000006,Bromley
2023010455382,2023,2,1,1,4,3,0,1,1,1,0,6,14/07/2023,16:10,6,0.014751,51.421766,POINT (1642.0738086915785 6696241.089949185),E02006782,E09000006,Bromley
2023010455385,2023,3,2,2,2,6,5,1,1,1,0,6,15/07/2023,17:40,7,0.187337,51.575139,POINT (20854.259446739492 6723666.7033638265),E02000479,E09000016,Havering
2023010455393,2023,3,2,1,2,3,1,1,1,1,0,3,15/07/2023,18:20,7,-0.235399,51.514042,POINT (-26204.4968132458 6712730.49270586),E02000373,E09000013,Hammersmith and Fulham
2023010455394,2023,3,2,2,4,6,0,1,1,2,0,3,15/07/2023,19:50,7,-0.110813,51.494017,POINT (-12335.646733275024 6709149.259698287),E02000619,E09000022,Lambeth
2023010455399,2023,3,2,1,4,3,0,1,1,1,0,6,15/07/2023,19:57,7,0.036654,51.400982,POINT (4080.3046155366496 6692531.656433506),E02000142,E09000006,Bromley
2023010455400,2023,2,1,1,4,9,1,1,1,1,0,6,15/07/2023,14:20,7,-0.087834,51.490605,POINT (-9777.636154336391 6708539.220970305),E02000818,E09000028,Southwark
2023010455407,2023,3,1,1,-1,0,0,4,2,2,0,6,15/07/2023,21:06,7,-0.259985,51.529202,POINT (-28941.39781388923 6715442.725549882),E02000252,E09000009,Ealing
2023010455415,2023,3,2,1,4,6,1,1,1,1,0,6,15/07/2023,21:00,7,-0.092658,51.590654,POINT (-10314.641377923142 6726446.189686246),E02000415,E09000014,Haringey
2023010455418,2023,3,2,1,2,9,5,4,1,1,0,6,16/07/2023,00:10,1,-0.063645,51.589531,POINT (-7084.928991537895 6726244.974248829),E02000411,E09000014,Haringey
2023010455419,2023,3,2,1,-1,0,0,4,1,2,0,6,16/07/2023,00:15,1,-0.151579,51.537507,POINT (-16873.697094953615 6716928.932589619),E02000183,E09000007,Camden
2023010455421,2023,3,2,1,2,99,1,4,1,1,9,6,16/07/2023,01:14,1,-0.115452,51.423761,POINT (-12852.05785106502 6696597.237169518),E02000647,E09000022,Lambeth
2023010455424,2023,3,2,1,2,1,0,4,1,1,0,3,15/07/2023,23:26,7,-0.390663,51.535617,POINT (-43488.40623177263 6716590.687046218),E02000246,E09000009,Ealing
2023010455427,2023,2,1,1,4,3,0,4,1,1,0,6,16/07/2023,00:32,1,-0.176715,51.616782,POINT (-19671.823815533342 6731129.123457574),E02000035,E09000003,Barnet
2023010455429,2023,3,2,1,4,3,0,4,1,1,0,6,15/07/2023,20:40,7,-0.311243,51.604973,POINT (-34647.41227297084 6729012.257076927),E02000440,E09000015,Harrow
2023010455435,2023,2,2,2,-1,0,0,1,1,1,0,3,15/07/2023,13:08,7,-0.076253,51.687405,POINT (-8488.44513145949 6743800.424479495),E02000280,E09000010,Enfield
2023010455436,2023,3,2,2,4,3,1,1,1,1,0,6,13/07/2023,18:01,5,-0.244313,51.555469,POINT (-27196.798754177045 6720144.219304754),E02000110,E09000005,Brent
2023010455438,2023,3,1,1,-1,0,0,1,1,1,0,3,16/07/2023,06:10,1,-0.034266,51.643052,POINT (-3814.4736715223116 6735840.226728537),E02000290,E09000010,Enfield
2023010455451,2023,3,1,1,4,6,0,1,8,2,0,9,14/07/2023,17:54,6,-0.116958,51.606288,POINT (-13019.70500419969 6729247.95506675),E02000397,E09000014,Haringey
2023010455459,2023,3,2,2,-1,0,0,1,1,1,0,3,15/07/2023,16:12,7,-0.02067,51.533006,POINT (-2300.973874696965 6716123.430194765),E02000867,E09000030,Tower Hamlets
2023010455461,2023,3,2,1,4,3,0,1,1,1,0,6,16/07/2023,11:13,1,-0.167006,51.410388,POINT (-18591.022879421445 6694210.187525019),E02000701,E09000024,Merton
2023010455463,2023,3,1,2,4,3,9,1,1,1,0,9,13/07/2023,11:45,5,0.130679,51.569968,POINT (14547.119737374196 6722740.538163639),E02000003,E09000002,Barking and Dagenham
2023010455468,2023,2,2,1,4,3,0,1,1,1,0,6,16/07/2023,11:35,1,0.275356,51.542116,POINT (30652.489706872635 6717753.845299559),E02000487,E09000016,Havering
2023010455470,2023,3,2,1,4,9,0,1,1,1,0,6,16/07/2023,10:25,1,-0.065843,51.441774,POINT (-7329.609232301512 6699813.620474893),E02000839,E09000028,Southwark
2023010455472,2023,3,2,1,4,6,9,1,1,1,0,6,16/07/2023,12:50,1,-0.170761,51.486686,POINT (-19009.02756735019 6707838.59096826),E02000595,E09000020,Kensington and Chelsea
2023010455477,2023,3,1,1,2,6,5,1,1,1,0,6,16/07/2023,13:31,1,0.081581,51.539519,POINT (9081.555378406052 6717289.0274078585),E02000016,E09000002,Barking and Dagenham
2023010455479,2023,3,2,1,4,3,0,1,1,1,0,6,15/06/2023,15:10,5,-0.062122,51.620566,POINT (-6915.389407059741 6731807.55502675),E02000303,E09000010,Enfield
2023010455480,2023,3,2,1,1,2,0,1,1,1,0,1,17/07/2023,20:32,2,-0.240753,51.548266,POINT (-26800.50136695299 6718854.694277621),E02000116,E09000005,Brent
2023010455483,2023,3,3,1,-1,0,0,1,1,1,0,6,16/07/2023,14:25,1,-0.147024,51.465001,POINT (-16366.636814390251 6703962.883509995),E02000630,E09000022,Lambeth
2023010455484,2023,3,1,1,2,6,0,1,1,1,0,6,16/07/2023,14:15,1,-0.199486,51.573188,POINT (-22206.67994038697 6723317.252134798),E02000061,E09000003,Barnet
2023010455487,2023,3,1,1,-1,0,5,1,1,1,9,6,15/07/2023,10:33,7,0.026823,51.546602,POINT (2985.922701547977 6718556.823870867),E02000721,E09000025,Newham
2023010455489,2023,3,2,1,4,3,9,1,9,9,0,6,16/07/2023,14:15,1,0.064107,51.429558,POINT (7136.358596284388 6697632.205321565),E02000344,E09000011,Greenwich
2023010455494,2023,3,2,1,4,7,0,1,1,1,0,2,16/07/2023,13:25,1,0.13012,51.555536,POINT (14484.892142020759 6720156.215012253),E02000008,E09000002,Barking and Dagenham
2023010455496,2023,3,2,1,4,3,8,1,1,1,0,6,16/07/2023,13:36,1,-0.040045,51.450788,POINT (-4457.78900881664 6701423.627580095),E02000671,E09000023,Lewisham
2023010455497,2023,3,2,1,9,99,5,1,1,1,0,6,16/07/2023,16:30,1,-0.108501,51.526893,POINT (-12078.276070560976 6715029.5705796685),E02000575,E09000019,Islington
2023010455499,2023,3,2,1,4,2,8,1,1,1,0,6,16/07/2023,15:50,1,0.175305,51.453941,POINT (19514.863333514822 6701986.865743638),E02000083,E09000004,Bexley
2023010455500,2023,3,2,1,4,99,9,1,8,1,0,9,15/07/2023,16:20,7,-0.201761,51.363859,POINT (-22459.93178194167 6685910.304713014),E02000853,E09000029,Sutton
2023010455504,2023,3,1,1,-1,0,5,1,1,1,0,3,16/07/2023,14:45,1,-0.122909,51.509913,POINT (-13682.167293910463 6711991.941370405),E02000977,E09000033,Westminster
2023010455517,2023,3,2,1,2,6,5,1,1,1,9,6,16/07/2023,17:45,1,-0.30093,51.409403,POINT (-33499.37436441981 6694034.394906739),E02000606,E09000021,Kingston upon Thames
2023010455523,2023,3,2,1,9,99,4,1,4,1,0,9,16/07/2023,18:25,1,-0.048538,51.628066,POINT (-5403.225444123913 6733152.39368158),E02000301,E09000010,Enfield
2023010455525,2023,3,1,1,-1,0,0,1,1,1,0,6,16/07/2023,14:05,1,-0.378222,51.50757,POINT (-42103.48044681352 6711572.8803701345),E02000263,E09000009,Ealing
2023010455530,2023,3,1,1,-1,0,0,1,1,2,0,6,16/07/2023,19:57,1,-0.239507,51.548787,POINT (-26661.797281424573 6718947.960027908),E02000116,E09000005,Brent
2023010455532,2023,3,2,3,2,6,5,1,1,1,0,6,16/07/2023,15:25,1,-0.088345,51.653486,POINT (-9834.520414131754 6737712.15466012),E02000286,E09000010,Enfield
2023010455540,2023,3,2,1,4,9,4,1,1,1,0,6,16/07/2023,14:05,1,-0.073131,51.563915,POINT (-8140.90568120289 6721656.533917412),E02000353,E09000012,Hackney
2023010455542,2023,3,1,1,4,9,0,1,1,1,0,6,10/07/2023,14:30,2,-0.128307,51.434074,POINT (-14283.069905212553 6698438.560968097),E02000646,E09000022,Lambeth
2023010455543,2023,3,1,1,4,5,9,1,9,9,0,7,12/07/2023,09:00,4,-0.012069,51.376144,POINT (-1343.5149343840187 6688100.893728355),E02000156,E09000006,Bromley
2023010455545,2023,3,2,1,4,2,0,4,4,2,9,6,15/07/2023,22:39,7,-0.216013,51.42439,POINT (-24046.457164727406 6696709.529416581),E02000692,E09000024,Merton
2023010455546,2023,3,1,1,4,99,9,1,8,1,0,7,15/07/2023,15:45,7,-0.063448,51.498047,POINT (-7062.9990518516215 6709869.850777514),E02000810,E09000028,Southwark
2023010455547,2023,3,2,1,2,7,5,1,1,1,0,3,16/07/2023,15:12,1,0.085426,51.573776,POINT (9509.578820506189 6723422.569532002),E02000773,E09000026,Redbridge
2023010455550,2023,3,2,1,2,7,5,1,1,1,2,2,14/07/2023,13:42,6,0.031454,51.431585,POINT (3501.4432634116274 6697994.127016088),E02000683,E09000023,Lewisham
2023010455552,2023,3,2,1,2,1,5,1,1,1,0,6,16/07/2023,18:20,1,-0.399841,51.516077,POINT (-44510.0965182733 6713094.51635707),E02000516,E09000017,Hillingdon
2023010455556,2023,3,2,1,2,1,5,1,1,1,0,2,13/07/2023,17:01,5,-0.157855,51.512787,POINT (-17572.338219172198 6712506.004654535),E02000970,E09000033,Westminster
2023010455558,2023,3,2,1,2,6,0,4,2,2,0,6,16/07/2023,23:20,1,-0.261655,51.534181,POINT (-29127.301363513998 6716333.701408994),E02000119,E09000005,Brent
2023010455561,2023,3,2,1,-1,0,7,4,2,2,0,3,16/07/2023,22:23,1,-0.292605,51.530517,POINT (-32572.639603565814 6715678.031054145),E02000248,E09000009,Ealing
2023010455562,2023,3,1,1,4,3,0,1,1,1,0,6,25/04/2023,17:45,3,-0.127275,51.506763,POINT (-14168.188190713894 6711428.5480880225),E02000977,E09000033,Westminster
2023010455564,2023,3,1,1,2,7,5,4,9,1,0,6,17/01/2023,01:50,3,-0.362134,51.557559,POINT (-40312.57247893133 6720518.42208431),E02000462,E09000015,Harrow
2023010455565,2023,3,2,1,4,1,1,6,4,1,0,1,09/07/2023,21:26,1,-0.009301,51.499784,POINT (-1035.3825838682374 6710180.457698356),E02000891,E09000030,Tower Hamlets
2023010455566,2023,3,2,1,4,9,0,4,2,2,0,6,16/07/2023,22:48,1,0.157395,51.55483,POINT (17521.131253407293 6720029.813370383),E02000007,E09000002,Barking and Dagenham
2023010455567,2023,3,2,1,2,7,5,4,1,1,0,6,17/07/2023,01:48,2,-0.103291,51.590466,POINT (-11498.30152352802 6726412.504119435),E02000415,E09000014,Haringey
2023010455568,2023,3,2,1,-1,0,0,7,2,2,0,6,16/07/2023,23:16,1,-0.183668,51.481581,POINT (-20445.82823501897 6706926.020860394),E02000597,E09000020,Kensington and Chelsea
2023010455570,2023,2,1,1,-1,0,0,4,1,2,0,6,17/07/2023,02:02,2,-0.190495,51.41569,POINT (-21205.80639866465 6695156.4987428645),E02000694,E09000024,Merton
2023010455571,2023,3,2,1,4,1,0,4,2,2,0,1,16/07/2023,23:04,1,0.029307,51.450004,POINT (3262.4403166784687 6701283.583279195),E02000341,E09000011,Greenwich
2023010455573,2023,3,2,1,-1,0,0,1,1,1,0,6,17/07/2023,04:51,2,-0.265997,51.517052,POINT (-29610.65059253839 6713268.931485874),E02000252,E09000009,Ealing
2023010455577,2023,3,1,2,4,3,4,4,8,2,0,7,17/07/2023,03:40,2,0.169383,51.578773,POINT (18855.629309037056 6724317.64328723),E02000474,E09000016,Havering
2023010455578,2023,2,2,1,4,3,0,4,8,2,0,6,16/07/2023,22:40,1,-0.153553,51.461264,POINT (-17093.441769779536 6703295.164629994),E02000931,E09000032,Wandsworth
2023010455580,2023,3,1,1,4,3,0,1,1,1,0,6,17/07/2023,06:15,2,-0.198567,51.410832,POINT (-22104.377328347953 6694289.429293803),E02000703,E09000024,Merton
2023010455588,2023,3,2,1,4,3,0,1,1,1,0,6,17/07/2023,08:31,2,-0.092415,51.586118,POINT (-10287.590741660377 6725633.474689905),E02000415,E09000014,Haringey
2023010455589,2023,3,2,1,9,99,9,1,9,9,9,9,14/07/2023,20:31,6,-0.00607,51.504819,POINT (-675.7093091151706 6711080.873383675),E02000891,E09000030,Tower Hamlets
2023010455591,2023,3,2,1,4,5,5,1,4,2,0,3,16/07/2023,15:31,1,-0.065033,51.589482,POINT (-7239.4404447589595 6726236.194703636),E02000408,E09000014,Haringey
2023010455593,2023,3,2,1,9,99,9,4,1,1,0,6,14/07/2023,22:30,6,-0.008452,51.462063,POINT (-940.8723361847482 6703437.923584207),E02000664,E09000023,Lewisham
2023010455598,2023,2,1,1,2,3,0,4,1,1,0,2,02/07/2023,22:48,1,-0.220677,51.503892,POINT (-24565.65126978723 6710915.0892798975),E02000375,E09000013,Hammersmith and Fulham
2023010455604,2023,3,2,1,-1,0,5,1,1,1,9,6,17/07/2023,07:25,2,0.086256,51.489409,POINT (9601.973997864605 6708325.396396318),E02000318,E09000011,Greenwich
2023010455605,2023,3,2,1,9,99,9,1,1,1,0,9,15/07/2023,19:30,7,-0.264885,51.510282,POINT (-29486.863318776268 6712057.941417993),E02000262,E09000009,Ealing
2023010455607,2023,3,2,1,4,1,9,1,1,1,0,6,16/07/2023,11:09,1,0.008313,51.472739,POINT (925.3989269644832 6705345.666065557),E02000661,E09000023,Lewisham
2023010455609,2023,3,2,1,2,1,0,1,1,1,0,1,15/07/2023,11:45,7,-0.184635,51.462657,POINT (-20553.474182616064 6703544.056391445),E02000929,E09000032,Wandsworth
2023010455613,2023,3,2,1,9,99,0,1,1,1,0,6,17/06/2023,09:30,7,-0.038948,51.534105,POINT (-4335.67152741642 6716320.100723724),E02000866,E09000030,Tower Hamlets
2023010455614,2023,3,3,1,-1,0,5,1,1,1,0,6,16/07/2023,17:30,1,-0.241005,51.465027,POINT (-26828.553878632898 6703967.529323929),E02000786,E09000027,Richmond upon Thames
2023010455616,2023,3,2,1,9,99,9,1,1,1,9,9,15/07/2023,15:20,7,0.154634,51.529369,POINT (17213.778139327063 6715472.608077466),E02000021,E09000002,Barking and Dagenham
2023010455618,2023,3,2,2,2,9,0,1,8,1,0,3,17/07/2023,08:45,2,-0.381631,51.541086,POINT (-42482.96859092779 6717569.490016103),E02000245,E09000009,Ealing
2023010455619,2023,3,2,1,9,99,9,1,9,9,9,9,27/06/2023,17:25,3,-0.103543,51.590668,POINT (-11526.354035207925 6726448.698191481),E02000412,E09000014,Haringey
2023010455621,2023,3,1,1,4,99,0,1,1,2,0,7,15/07/2023,04:05,7,-0.20553,51.548704,POINT (-22879.494942741516 6718933.101881005),E02000178,E09000007,Camden
2023010455623,2023,3,2,1,2,9,4,4,1,2,0,2,17/07/2023,01:52,2,-0.041628,51.474663,POINT (-4634.0077627423925 6705689.521760362),E02000655,E09000023,Lewisham
2023010455624,2023,3,1,1,-1,0,0,1,1,1,0,6,17/07/2023,11:09,2,-0.238758,51.576787,POINT (-26578.41898282041 6723961.894766145),E02000059,E09000003,Barnet
2023010455632,2023,2,1,1,-1,0,0,1,1,1,0,6,17/07/2023,11:00,2,-0.364281,51.444529,POINT (-40551.575425664494 6700305.662364612),E02000796,E09000027,Richmond upon Thames
2023010455635,2023,3,2,1,4,3,0,1,1,1,0,6,17/07/2023,12:15,2,-0.238442,51.410809,POINT (-26543.242023729734 6694285.3244085),E02000698,E09000024,Merton
2023010455636,2023,3,2,1,-1,0,0,1,4,1,0,6,12/07/2023,16:50,4,-0.367317,51.619443,POINT (-40889.54139971286 6731606.206985188),E02000436,E09000015,Harrow
2023010455645,2023,3,2,1,9,99,9,1,9,9,9,9,16/07/2023,19:15,1,-0.045173,51.544982,POINT (-5028.635357604547 6718266.84031037),E02000363,E09000012,Hackney
2023010455651,2023,3,1,1,3,3,0,1,1,1,0,2,17/07/2023,12:35,2,0.05117,51.530261,POINT (5696.218343891808 6715632.221997336),E02000737,E09000025,Newham
2023010455655,2023,3,2,1,9,99,0,1,1,1,0,6,15/07/2023,18:55,7,-0.091344,51.657113,POINT (-10168.367567020781 6738362.963144584),E02000286,E09000010,Enfield
2023010455658,2023,3,2,1,4,3,0,1,4,1,0,6,17/07/2023,07:05,2,-0.08302,51.405447,POINT (-9241.744125657571 6693328.407064141),E02000200,E09000008,Croydon
2023010455667,2023,3,1,1,2,3,1,4,2,1,9,9,15/07/2023,11:00,7,-0.39738,51.557425,POINT (-44236.13925143106 6720494.4296198655),E02006796,E09000017,Hillingdon
2023010455669,2023,3,2,1,9,99,5,4,1,1,0,2,12/07/2023,23:00,4,0.07011,51.558121,POINT (7804.60949951641 6720619.047966319),E02000780,E09000026,Redbridge
2023010455670,2023,3,2,1,9,99,9,1,1,1,0,9,17/07/2023,11:55,2,-0.181855,51.555372,POINT (-20244.005998210767 6720126.852416254),E02000169,E09000007,Camden
2023010455676,2023,3,1,1,4,3,9,1,9,9,9,9,17/07/2023,15:45,2,-0.026551,51.528717,POINT (-2955.6438000522066 6715355.941585212),E02000867,E09000030,Tower Hamlets
2023010455678,2023,2,3,3,4,3,0,1,1,1,0,6,17/07/2023,13:57,2,-0.006211,51.628227,POINT (-691.4053573170222 6733181.265322124),E02000896,E09000031,Waltham Forest
2023010455679,2023,3,1,1,4,6,1,1,1,1,0,2,17/07/2023,16:25,2,-0.085398,51.652385,POINT (-9506.461874763978 6737514.607715324),E02000284,E09000010,Enfield
2023010455681,2023,2,2,1,4,9,8,1,1,1,0,6,17/07/2023,15:02,2,-0.026948,51.389678,POINT (-2999.837637897136 6690514.877754076),E02000150,E09000006,Bromley
2023010455684,2023,3,2,1,4,3,0,1,1,1,0,6,17/07/2023,14:20,2,-0.187551,51.419215,POINT (-20878.081817769253 6695785.708307334),E02000694,E09000024,Merton
2023010455686,2023,3,2,1,9,99,9,1,1,1,9,9,17/07/2023,08:25,2,-0.163345,51.438954,POINT (-18183.48222362727 6699310.000350904),E02000949,E09000032,Wandsworth
2023010455688,2023,3,2,3,4,2,0,1,1,1,0,1,15/07/2023,10:14,7,0.165531,51.609159,POINT (18426.826630501368 6729762.5711315125),E02000466,E09000016,Havering
2023010455690,2023,3,2,1,4,3,9,1,1,1,9,6,15/07/2023,14:15,7,-0.077494,51.453531,POINT (-8626.592619533942 6701913.622932122),E02000836,E09000028,Southwark
2023010455691,2023,3,2,1,2,7,9,1,1,1,0,3,05/06/2023,17:00,2,0.068548,51.547852,POINT (7630.728454897316 6718780.5836752),E02000718,E09000025,Newham
2023010455695,2023,3,2,2,-1,0,0,1,1,1,0,6,17/07/2023,14:40,2,-0.13992,51.512234,POINT (-15575.823151794835 6712407.088774973),E02000972,E09000033,Westminster
2023010455696,2023,3,1,1,4,6,1,1,1,1,0,6,17/07/2023,16:14,2,-0.10935,51.527617,POINT (-12172.786318244465 6715159.115400724),E02000574,E09000019,Islington
2023010455699,2023,3,2,1,4,8,1,1,1,1,0,6,17/07/2023,15:15,2,-0.192679,51.45583,POINT (-21448.928166557158 6702324.3270971365),E02000932,E09000032,Wandsworth
2023010455700,2023,3,1,3,4,6,9,1,1,1,0,9,16/07/2023,17:20,1,-0.012566,51.564137,POINT (-1398.8407213082758 6721696.288338674),E02000917,E09000031,Waltham Forest
2023010455702,2023,3,2,1,9,99,9,1,9,9,0,6,15/07/2023,16:00,7,-0.126477,51.59922,POINT (-14079.355237060863 6727981.181027795),E02000405,E09000014,Haringey
2023010455704,2023,3,2,1,4,3,8,1,1,1,0,6,17/07/2023,16:30,2,0.012888,51.397373,POINT (1434.6855973437098 6691887.710357557),E02000144,E09000006,Bromley
2023010455706,2023,3,1,1,4,2,0,1,1,1,0,6,17/07/2023,16:00,2,0.172065,51.452086,POINT (19154.188183344617 6701655.491926254),E02000083,E09000004,Bexley
2023010455710,2023,3,2,1,4,9,0,1,1,1,0,6,17/07/2023,14:08,2,-0.164999,51.553769,POINT (-18367.60466139935 6719839.856518957),E02000173,E09000007,Camden
2023010455715,2023,3,1,1,-1,0,0,1,1,1,0,1,16/07/2023,09:57,1,-0.095678,51.376949,POINT (-10650.826240118828 6688244.457119373),E02000220,E09000008,Croydon
2023010455717,2023,3,2,1,4,3,0,1,1,1,0,6,17/07/2023,16:23,2,-0.120169,51.492108,POINT (-13377.151889136892 6708807.939906625),E02000619,E09000022,Lambeth
2023010455718,2023,3,2,1,4,6,1,1,2,2,0,6,14/07/2023,18:57,6,0.045626,51.527193,POINT (5079.063086933899 6715083.249122985),E02000738,E09000025,Newham
2023010455719,2023,3,2,4,-1,0,0,1,1,1,0,6,17/07/2023,17:05,2,0.187782,51.540823,POINT (20903.796620142497 6717522.41744256),E02000489,E09000016,Havering
2023010455720,2023,3,2,1,2,7,5,1,1,1,0,3,17/07/2023,16:08,2,-0.126945,51.438162,POINT (-14131.452758752113 6699168.563696033),E02000646,E09000022,Lambeth
2023010455722,2023,3,2,1,4,5,0,1,1,1,0,3,17/06/2023,14:35,7,-0.107691,51.597489,POINT (-11988.107283018422 6727670.969733794),E02000412,E09000014,Haringey
2023010455723,2023,2,1,1,4,3,9,1,1,1,0,6,06/07/2023,18:30,5,-0.056931,51.532021,POINT (-6337.529930351859 6715947.164465259),E02000865,E09000030,Tower Hamlets
2023010455725,2023,3,2,1,-1,0,5,1,1,1,0,3,17/07/2023,17:41,2,0.02405,51.519204,POINT (2677.233753578229 6713653.910195564),E02000744,E09000025,Newham
2023010455727,2023,3,2,1,4,2,0,1,2,2,0,1,14/07/2023,18:30,6,0.087418,51.400961,POINT (9731.32724616639 6692527.909301892),E02000136,E09000006,Bromley
2023010455728,2023,3,2,1,9,99,1,1,1,1,0,6,17/07/2023,18:11,2,-0.160768,51.496997,POINT (-17896.611895853006 6709682.097584824),E02000588,E09000020,Kensington and Chelsea
2023010455733,2023,3,2,1,4,3,5,1,1,1,0,6,17/07/2023,16:35,2,-0.148113,51.535159,POINT (-16487.863739864126 6716508.722779995),E02000186,E09000007,Camden
2023010455734,2023,3,2,1,4,9,1,1,1,1,0,6,17/07/2023,18:00,2,-0.117046,51.49517,POINT (-13029.501119389499 6709355.417339584),E02006801,E09000022,Lambeth
2023010455736,2023,3,1,1,4,3,0,1,1,1,2,6,17/07/2023,20:02,2,-0.055525,51.631257,POINT (-6181.014726296515 6733724.645121381),E02000299,E09000010,Enfield
